Scientific Name
Lomatium shevockii
Lomatium stebbinsii
Lomatium torreyi
Lomatium tracyi
Lomatium utriculatum
Lomatium vaginatum
Lonicera conjugialis
Lonicera etrusca
Lonicera hispidula
Lonicera subspicata
Lotus aboriginus
Lotus angustissimus
Lotus argophyllus
Lotus argyraeus
Lotus benthamii
Lotus crassifolius
Lotus dendroideus
Lotus formosissimus
Lotus grandiflorus
Lotus haydonii
Lotus heermannii
Lotus incanus
Lotus junceus
Lotus micranthus
Lotus nevadensis
Lotus nuttallianus
Lotus pinnatus
Lotus procumbens
Lotus rubriflorus
Lotus stipularis
Lotus wrangelianus
Lotus yollabolliensis
Luina hypoleuca
Lupinus x cymba-egressus
Lupinus x inyoensis
Lupinus abramsii
Lupinus adsurgens
Lupinus affinis
Lupinus agardhianus
Lupinus albicaulis
Lupinus albifrons
Lupinus andersonii
Lupinus angustiflorus
Lupinus antoninus
Lupinus apertus
Lupinus arboreus
Lupinus benthamii
Lupinus brevior
Lupinus breweri
Lupinus cervinus
Lupinus chamissonis
Lupinus citrinus
Lupinus confertus
Lupinus congdonii
Lupinus constancei
Lupinus covillei
Lupinus croceus
Lupinus culbertsonii
Lupinus dalesiae
Lupinus densiflorus
Lupinus duranii
Lupinus elatus
Lupinus elmeri
Lupinus excubitus
Lupinus eximius
Lupinus formosus
Lupinus fulcratus
Lupinus gracilentus
Lupinus grayi
Lupinus guadalupensis
Lupinus hirsutissimus
Lupinus holmgrenianus
Lupinus horizontalis
Lupinus hyacinthinus
Lupinus lapidicola
Lupinus littoralis
Lupinus longifolius
Lupinus ludovicianus
Lupinus luteolus
Lupinus magnificus
Lupinus meionanthus
Lupinus nanus
Lupinus nevadensis
Lupinus nipomensis
Lupinus obtusilobus
Lupinus onustus
Lupinus pachylobus
Lupinus padre-crowleyi
Lupinus pallidus
Lupinus peirsonii
Lupinus pratensis
Lupinus punto-reyesensis
Lupinus purpurascens
Lupinus rivularis
Lupinus ruber
Lupinus saxosus
Lupinus sellulus
Lupinus sericatus
Lupinus spectabilis
Lupinus stiversii
Lupinus sublanatus
Lupinus subvexus
Lupinus tidestromii
Lupinus tracyi
Lupinus truncatus
Lupinus uncialis
Lupinus vallicola
Lupinus versicolor
Luzula divaricata
Luzula orestera
Luzula subcongesta
Lycianthes rantonnetii
Lycium ferocissimum
Lycium hassei
Lyonothamnus floribundus
Madia anomala
Madia citrigracilis
Madia citriodora
Madia madioides
Madia radiata
Madia subspicata
Mahonia dictyota
Mahonia nevinii
Mahonia pinnata
Maianthemum dilatatum
Malacothamnus abbottii
Malacothamnus aboriginum
Malacothamnus clementinus
Malacothamnus davidsonii
Malacothamnus densiflorus
Malacothamnus fasciculatus
Malacothamnus foliosus
Malacothamnus fremontii
Malacothamnus jonesii
Malacothamnus marrubioides
Malacothamnus palmeri
Malacothrix californica
Malacothrix floccifera
Malacothrix foliosa
Malacothrix incana
Malacothrix indecora
Malacothrix junakii
Malacothrix phaeocarpa
Malacothrix saxatilis
Malacothrix similis
Malacothrix squalida
Malephora crocea
Malosma laurina
Malperia tenuis
Malus fusca
Mammillaria dioica
Marah fabaceus
Marah horridus
Marah macrocarpus
Marah oreganus
Marah watsonii
Marina orcuttii
Marsilea drummondii
Matricaria occidentalis
Maytenus boaria
Meconella californica
Meconella denticulata
Meconella oregana
Medicago praecox
Melampodium perfoliatum
Melianthus major
Melica californica
Melica fugax
Melica harfordii
Melica torreyana
Mentzelia congesta
Mentzelia crocea
Mentzelia eremophila
Mentzelia gracilenta
Mentzelia hirsutissima
Mentzelia inyoensis
Mentzelia micrantha
Mentzelia monoensis
Mentzelia pectinata
Mentzelia reflexa
Mentzelia torreyi
Mentzelia tridentata
Micropus amphibolus
Micropus californicus
Microseris acuminata
Microseris bigelovii
Microseris borealis
Microseris campestris
Microseris decipiens
Microseris douglasii
Microseris elegans
Microseris laciniata
Microseris paludosa
Microseris sylvatica
Mimulus acutidens
Mimulus alsinoides
Mimulus androsaceus
Mimulus angustatus
Mimulus arenarius
Mimulus barbatus
Mimulus bicolor
Mimulus biolettii
Mimulus bolanderi
Mimulus brachiatus
Mimulus brandegeei
Mimulus brevipes
Mimulus cleistogamus
Mimulus coccineus
Mimulus congdonii
Mimulus cupriphilus
Mimulus cusickii
Mimulus densus
Mimulus dentatus
Mimulus diffusus
Mimulus douglasii
Mimulus dudleyi
Mimulus evanescens
Mimulus exiguus
Mimulus filicaulis
Mimulus filicifolius
Mimulus fremontii
Mimulus glaucescens
Mimulus gracilipes
Mimulus grayi
Mimulus inconspicuus
Mimulus johnstonii
Mimulus kelloggii
Mimulus laciniatus
Mimulus latidens
Mimulus latifolius
Mimulus layneae
Mimulus leptaleus
Mimulus mohavensis
Mimulus montioides
Mimulus norrisii
Mimulus nudatus
Mimulus palmeri
Mimulus parishii
Mimulus pictus
Mimulus platycalyx
Mimulus platylaemus
Mimulus pulchellus
Mimulus pulsiferae
Mimulus purpureus
Mimulus pygmaeus
Mimulus rattanii
Mimulus rupicola
Mimulus shevockii
Mimulus subsecundus
Mimulus torreyi
Mimulus traskiae
Mimulus tricolor
Mimulus viscidus
Mimulus whipplei
Mimulus whitneyi
Minuartia californica
Minuartia cismontana
Minuartia decumbens
Minuartia howellii
Minuartia rosei
Minuartia stolonifera
Mirabilis greenei
Mirabilis polyphylla
Mitella diversifolia
Mitella ovalis
Monardella antonina
Monardella australis
Monardella beneolens
Monardella breweri
Monardella candicans
Monardella cinerea
Monardella crispa
Monardella douglasii
Monardella exilis
Monardella follettii
Monardella frutescens
Monardella hypoleuca
Monardella leucocephala
Monardella macrantha
Monardella nana
Monardella odoratissima
Monardella palmeri
Monardella pringlei
Monardella purpurea
Monardella robisonii
Monardella sheltonii
Monardella siskiyouensis
Monardella stebbinsii
Monardella undulata
Monardella villosa
Monardella viridis
Monochoria vaginalis
Monolepis spathulata
Monolopia congdonii
Monolopia gracilens
Monolopia lanceolata
Monolopia major
Monolopia stricta
Montia diffusa
Montia howellii
Moraea collina
Moraea polystachya
Morella californica
Mucronea californica
Mucronea perfoliata
Muehlenbeckia complexa
Muehlenbeckia hastatula
Muhlenbergia californica
Muhlenbergia jonesii
Muilla clevelandii
Muilla coronata
Muilla maritima
Muilla transmontana
Myoporum laetum
Myosotis azorica
Myosotis latifolia
Myosurus sessilis
Myrica hartwegii
Najas graminea
Nama aretioides
Nama californicum
Nama depressum
Narthecium californicum
Nassella cernua
Nassella lepida
Nassella manicata
Nassella pulchra
Nasturtium gambelii
Navarretia atractyloides
Navarretia cotulifolia
Navarretia eriocephala
Navarretia filicaulis
Navarretia fossalis
Navarretia hamata
Navarretia heterandra
Navarretia heterodoxa
Navarretia jaredii
Navarretia jepsonii
Navarretia leptalea
Navarretia mellita
Navarretia myersii
Navarretia nigelliformis
Navarretia paradoxiclara
Navarretia paradoxinota
Navarretia peninsularis
Navarretia prolifera
Navarretia prostrata
Navarretia pubescens
Navarretia rosulata
Navarretia setiloba
Navarretia subuligera
Navarretia tagetina
Navarretia viscidula
Nemacladus capillaris
Nemacladus interior
Nemacladus montanus
Nemacladus pinnatifidus
Nemacladus ramosissimus
Nemacladus rigidus
Nemacladus secundiflorus
Nemacladus twisselmannii
Nemophila heterophylla
Nemophila pedunculata
Nemophila pulchella
Nemophila spatulata
Neogaerrhinum strictum
Neostapfia colusana
Nestotus stenophyllus
Neviusia cliftonii
Nicolletia occidentalis
Nicotiana x sanderae
Nicotiana acuminata
Nicotiana sylvestris
Nitrophila mohavensis
Nolina cismontana
Nolina interrata
Nothocalais alpestris
Nothochelone nemorosa
Notholithocarpus densiflorus
Odontostomum hartwegii
Oemleria cerasiformis
Oenanthe pimpinelloides
Oenanthe sarmentosa
Oenothera stricta
Oenothera wolfii
Oenothera xylocarpa
Olea europaea
Ononis alopecuroides
Onopordum illyricum
Opuntia x demissa
Opuntia x occidentalis
Opuntia littoralis
Opuntia oricola
Opuntia tomentosa
Orcuttia californica
Orcuttia inaequalis
Orcuttia pilosa
Orcuttia tenuis
Orcuttia viscida
Oreonana clementis
Oreonana purpurascens
Oreonana vestita
Oreostemma elatum
Oreostemma peirsonii
Ornithopus pinnatus
Ornithopus sativus
Ornithostaphylos oppositifolia
Orobanche aegyptiaca
Orobanche bulbosa
Orobanche californica
Orobanche hederae
Orobanche parishii
Orobanche pinorum
Orobanche valida
Orobanche vallicola
Orochaenactis thysanocarpha
Orthocarpus bracteosus
Orthocarpus cuspidatus
Orthocarpus imbricatus
Orthocarpus pachystachyus
Oryctes nevadensis
Osmadenia tenella
Osteospermum ecklonis
Osteospermum fruticosum
Otholobium fruticans
Oxalis bowiei
Oxalis hirta
Oxalis incarnata
Oxalis oregana
Oxalis purpurea
Oxalis radicosa
Oxalis suksdorfii
Oxalis trilliifolia
Oxypolis occidentalis
Oxystylis lutea
Oxytheca caryophylloides
Oxytheca emarginata
Oxytheca parishii
Oxytheca trilobata
Oxytheca watsonii
Packera bernardina
Packera bolanderi
Packera breweri
Packera clevelandii
Packera eurycephala
Packera ganderi
Packera greenei
Packera ionophylla
Packera layneae
Packera macounii
Paeonia californica
Pallenis maritima
Pancratium maritimum
Papaver californicum
Parapholis strigosa
Parentucellia latifolia
Parishella californica
Parnassia californica
Parnassia cirrata
Paronychia ahartii
Paronychia echinulata
Paronychia franciscana
Passiflora manicata
Passiflora tarminiana
Pectocarya linearis
Pectocarya peninsularis
Pectocarya pusilla
Pedicularis attollens
Pedicularis densiflora
Pedicularis dudleyi
Pedicularis howellii
Pedicularis semibarbata
Pediomelum californicum
Pelargonium x domesticum
Pelargonium x hortorum
Pelargonium capitatum
Pelargonium grossularioides
Pelargonium inodorum
Pelargonium inquinans
Pelargonium panduriforme
Pelargonium peltatum
Pelargonium quercifolium
Pelargonium vitifolium
Pelargonium zonale
Pellaea x glaciogena
Pellaea andromedifolia
Pellaea brachyptera
Pellaea bridgesii
Pennisetum clandestinum
Penstemon x dubius
Penstemon x parishii
Penstemon x peirsonii
Penstemon anguineus
Penstemon azureus
Penstemon barnebyi
Penstemon bryantiae
Penstemon caesius
Penstemon calcareus
Penstemon californicus
Penstemon centranthifolius
Penstemon cinicola
Penstemon clevelandii
Penstemon davidsonii
Penstemon filiformis
Penstemon floridus
Penstemon fruticiformis
Penstemon gracilentus
Penstemon grinnellii
Penstemon heterodoxus
Penstemon heterophyllus
Penstemon incertus
Penstemon janishiae
Penstemon labrosus
Penstemon laetus
Penstemon monoensis
Penstemon neotericus
Penstemon newberryi
Penstemon pahutensis
Penstemon papillatus
Penstemon patens
Penstemon personatus
Penstemon purpusii
Penstemon rattanii
Penstemon roezlii
Penstemon rupicola
Penstemon scapoides
Penstemon spectabilis
Penstemon stephensii
Penstemon sudans
Penstemon tracyi
Pentachaeta alsinoides
Pentachaeta aurea
Pentachaeta bellidiflora
Pentachaeta exilis
Pentachaeta fragilis
Pentachaeta lyonii
Pentagramma pallida
Pericallis hybrida
Perideridia bacigalupii
Perideridia californica
Perideridia howellii
Perideridia kelloggii
Perideridia lemmonii
Perideridia leptocarpa
Perideridia oregana
Perideridia pringlei
Perityle intricata
Perityle inyoensis
Perityle megalocephala
Perityle villosa
Petrophytum acuminatum
Petrorhagia nanteuilii
Phacelia amabilis
Phacelia argentea
Phacelia barnebyana
Phacelia bicolor
Phacelia bolanderi
Phacelia brachyloba
Phacelia breweri
Phacelia californica
Phacelia calthifolia
Phacelia cicutaria
Phacelia ciliata
Phacelia congdonii
Phacelia cookei
Phacelia corymbosa
Phacelia davidsonii
Phacelia divaricata
Phacelia douglasii
Phacelia eisenii
Phacelia exilis
Phacelia floribunda
Phacelia geraniifolia
Phacelia grandiflora
Phacelia greenei
Phacelia grisea
Phacelia gymnoclada
Phacelia hubbyi
Phacelia humilis
Phacelia hydrophylloides
Phacelia imbricata
Phacelia insularis
Phacelia inundata
Phacelia inyoensis
Phacelia ixodes
Phacelia leonis
Phacelia longipes
Phacelia lyonii
Phacelia malvifolia
Phacelia marcescens
Phacelia minor
Phacelia mohavensis
Phacelia monoensis
Phacelia mustelina
Phacelia mutabilis
Phacelia nashiana
Phacelia nemoralis
Phacelia novenmillensis
Phacelia orogenes
Phacelia pachyphylla
Phacelia perityloides
Phacelia phacelioides
Phacelia platyloba
Phacelia pringlei
Phacelia procera
Phacelia purpusii
Phacelia quickii
Phacelia racemosa
Phacelia rattanii
Phacelia stebbinsii
Phacelia stellaris
Phacelia suaveolens
Phacelia umbrosa
Phacelia vallicola
Phacelia viscida
Phalacroseris bolanderi
Phalaris californica
Phalaris coerulescens
Phalaris lemmonii
Philadelphus x insignis
Philadelphus californicus
Philadelphus confusus
Philadelphus cordifolius
Philadelphus oreganus
Philadelphus pumilus
Phlomis fruticosa
Phlox adsurgens
Phlox covillei
Phlox dispersa
Phlox dolichantha
Phlox hirsuta
Phoenicaulis cheiranthoides
Pholistoma racemosum
Phoradendron libocedri
Phoradendron villosum
Photinia davidiana
Phyla canescens
Phyllodoce breweri
Phyllospadix scouleri
Phyllospadix torreyi
Physocarpus capitatus
Phytolacca heterotepala
Picea breweriana
Picea sitchensis
Pickeringia montana
Pinus x attenuradiata
Pinus attenuata
Pinus balfouriana
Pinus coulteri
Pinus halepensis
Pinus jeffreyi
Pinus lambertiana
Pinus muricata
Pinus pinea
Pinus quadrifolia
Pinus radiata
Pinus sabiniana
Pinus torreyana
Piperia candida
Piperia colemanii
Piperia cooperi
Piperia leptopetala
Piperia michaelii
Piperia transversa
Piperia yadonii
Piptochaetium fuscum
Piptochaetium stipoides
Pittosporum crassifolium
Pittosporum tenuifolium
Pittosporum undulatum
Pityopus californica
Plagiobothrys acanthocarpus
Plagiobothrys austiniae
Plagiobothrys bracteatus
Plagiobothrys canescens
Plagiobothrys chorisianus
Plagiobothrys distantiflorus
Plagiobothrys fulvus
Plagiobothrys glaber
Plagiobothrys glyptocarpus
Plagiobothrys greenei
Plagiobothrys hispidus
Plagiobothrys humistratus
Plagiobothrys hystriculus
Plagiobothrys infectivus
Plagiobothrys lithocaryus
Plagiobothrys mollis
Plagiobothrys myosotoides
Plagiobothrys nothofulvus
Plagiobothrys parishii
Plagiobothrys reticulatus
Plagiobothrys salsus
Plagiobothrys scriptus
Plagiobothrys shastensis
Plagiobothrys stipitatus
Plagiobothrys strictus
Plagiobothrys tener
Plagiobothrys torreyi
Plagiobothrys trachycarpus
Plagiobothrys uncinatus
Plagiobothrys undulatus
Plantago bigelovii
Plantago erecta
Plantago firma
Platanthera x correllii
Platanthera x lassenii
Platanthera yosemitensis
Platanus racemosa
Platystigma linearis
Plecostachys serpyllifolia
Plectritis congesta
Pleuricospora fimbriolata
Pleuridium mexicanum
Pleuropogon californicus
Pleuropogon hooverianus
Pleuropogon refractus
Poa x limosa
Poa atropurpurea
Poa confinis
Poa douglasii
Poa howellii
Poa keckii
Poa kelloggii
Poa macrantha
Poa napensis
Poa piperi
Poa pringlei
Poa rhizomata
Poa sierrae
Poa stebbinsii
Poa tenerrima
Poa unilateralis
Podistera nevadensis
Pogogyne abramsii
Pogogyne clareana
Pogogyne douglasii
Pogogyne floribunda
Pogogyne nudiuscula
Pogogyne serpylloides
Pogogyne ziziphoroides
Pohlia flexuosa
Polemonium californicum
Polemonium carneum
Polemonium chartaceum
Polemonium eddyense
Polemonium eximium
Polycarpon depressum
Polyctenium fremontii
Polyctenium williamsiae
Polygala californica
Polygala cornuta
Polygala heterorhyncha
Polygala myrtifolia
Polygonum bidwelliae
Polygonum bolanderi
Polygonum californicum
Polygonum davisiae
Polygonum hickmanii
Polygonum marinense
Polygonum multiflorum
Polygonum paronychia
Polygonum parryi
Polygonum shastense
Polypodium californicum
Polypodium calirhiza
Polypodium scouleri
Polypogon imberbis
Polystichum californicum
Polystichum dudleyi
Polystichum imbricans
Polystichum lemmonii
Populus x inopina
Potentilla acuminata
Potentilla basaltica
Potentilla cristae
Potentilla grayi
Potentilla hickmanii
Potentilla millefolia
Potentilla morefieldii
Potentilla multijuga
Potentilla newberryi
Potentilla pseudosericea
Potentilla rimicola
Potentilla uliginosa
Primula suffrutescens
Prosartes smithii
Prosopis strombulifera
Prunus andersonii
Prunus eremophila
Prunus fremontii
Prunus ilicifolia
Prunus laurocerasus
Prunus lusitanica
Prunus serrulata
Prunus subcordata
Pseudobahia bahiifolia
Pseudobahia heermannii
Pseudobahia peirsonii
Pseudocydonia sinensis
Pseudognaphalium biolettii
Pseudognaphalium californicum
Pseudognaphalium elegans
Pseudognaphalium ramosissimum
Pseudognaphalium roseum
Pseudostellaria sierrae
Pseudotsuga macrocarpa
Psilocarphus elatior
Psilocarphus oregonus
Ptelea crenulata
Pteris tremula
Ptilagrostis kingii
Puccinellia howellii
Puccinellia nutkaensis
Puccinellia pumila
Pycnanthemum californicum
Pyracantha angustifolia
Pyracantha crenulata
Pyrrocoma lucida
Quercus x acutidens
Quercus x alvordiana
Quercus x eplingii
Quercus x ganderi
Quercus x grandidentata
Quercus x howellii
Quercus x jolonensis
Quercus x macdonaldii
Quercus x moreha
Quercus x munzii
Quercus x subconvexa
Quercus x townei
Quercus agrifolia
Quercus berberidifolia
Quercus cedrosensis
Quercus cornelius-mulleri
Quercus douglasii
Quercus dumosa
Quercus durata
Quercus engelmannii
Quercus garryana
Quercus ilex
Quercus john-tuckeri
Quercus kelloggii
Quercus lobata
Quercus pacifica
Quercus parvula
Quercus sadleriana
Quercus tomentella
Quercus vacciniifolia
Quercus wislizeni
Raillardella argentea
Raillardella pringlei
Raillardella scaposa
Ranunculus bonariensis
Ranunculus californicus
Ranunculus canus
Ranunculus cortusifolius
Ranunculus gormanii
Ranunculus lobbii
Ranunculus occidentalis
Retama monosperma
Rhagadiolus stellatus
Rhamnus pirifolia
Rhodanthe chlorocephala
Rhododendron macrophyllum
Rhododendron occidentale
Rhus integrifolia
Rhus lancea
Rhynchospora californica
Rhynchospora kunthii
Ribes amarum
Ribes binominatum
Ribes bracteosum
Ribes californicum
Ribes canthariforme
Ribes cruentum
Ribes divaricatum
Ribes indecorum
Ribes lasianthum
Ribes lobbii
Ribes malvaceum
Ribes marshallii
Ribes menziesii
Ribes nevadense
Ribes roezlii
Ribes sanguineum
Ribes sericeum
Ribes speciosum
Ribes thacherianum
Ribes tularense
Ribes viburnifolium
Ribes victoris
Romanzoffia californica
Romanzoffia tracyi
Romneya coulteri
Romneya trichocalyx
Romulea rosea
Rorippa columbiae
Rorippa intermedia
Rorippa subumbellata
Rosa bridgesii
Rosa californica
Rosa minutifolia
Rosa pinetorum
Rosa pisocarpa
Rosa sicula
Rosa spithamea
Rosa yainacensis
Rubus glaucifolius
Rubus lasiococcus
Rubus nivalis
Rubus spectabilis
Rubus ulmifolius
Rubus vitifolius
Rudbeckia californica
Rudbeckia glaucescens
Rudbeckia klamathensis
Rumex kerneri
Rumex palustris
Rupertia hallii
Rupertia physodes
Rupertia rigida
Rytidosperma biannulare
Rytidosperma caespitosum
Rytidosperma pilosum
Rytidosperma racemosum
Rytidosperma semiannulare
Sagina maxima
Sagittaria sanfordii
Sairocarpus breweri
Sairocarpus cornutus
Sairocarpus coulterianus
Sairocarpus elmeri
Sairocarpus multiflorus
Sairocarpus pusillus
Sairocarpus subcordatus
Sairocarpus vexillocalyculatus
Sairocarpus virga
Salix breweri
Salix delnortensis
Salix hookeriana
Salix jepsonii
Salix sessilifolia
Salix tracyi
Salsola soda
Salsola vermiculata
Saltugilia australis
Saltugilia caruifolia
Saltugilia latimeri
Saltugilia splendens
Salvia x bernardina
Salvia x palmeri
Salvia apiana
Salvia brandegeei
Salvia carduacea
Salvia clevelandii
Salvia eremostachya
Salvia funerea
Salvia greatae
Salvia leucophylla
Salvia longistyla
Salvia mellifera
Salvia munzii
Salvia sonomensis
Salvia spathacea
